id,name,harmful_trash_ton,harmful_trash_boundary,harmless_trash_ton,harmless_trash_boundary,trash_ton,trash_boundary,intensity_trash,intensity_trash_unit,trash_ISO
3046,建碁,N/A,含合併財務報表之母子公司,N/A,含合併財務報表之母子公司,1.79,含合併財務報表之母子公司,0,百萬元營業額,N
3047,訊舟,0,僅母公司,128,僅母公司,128,僅母公司,0.03,百萬元營業額,N
3049,精金,N/A,母公司(南科廠),N/A,母公司(南科廠),1600.43,母公司(南科廠),0,0.00000067公噸 ／營業額仟元,N
3050,鈺德,213,僅母公司,18,僅母公司,231,僅母公司,N/A,N/A,ISO 14001
3051,力特,0,母公司,568.6,母公司,568.6,母公司,0.19,百萬元營業額,ISO 14001
3052,夆典,N/A,總部辦公處所(新北市中和區新民街112號4樓),N/A,總部辦公處所(新北市中和區新民街112號4樓),0.8,總部辦公處所(新北市中和區新民街112號4樓),0,營業額以百萬計,N
3054,立萬利,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3055,蔚華科,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3056,富華新,0,資料涵蓋母公司及子公司總太營造,7,資料涵蓋母公司及子公司總太營造,7,資料涵蓋母公司及子公司總太營造,N/A,N/A,N
3057,喬鼎,N/A,母公司,N/A,母公司,264.86,母公司,0.33,百萬元營業額,N
3058,立德,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3059,華晶科,N/A,母公司,N/A,母公司,32,母公司,N/A,N/A,N
3060,銘異,0,僅母公司桃園市龜山區範疇,10.6,僅母公司桃園市龜山區範疇,10.6,僅母公司桃園市龜山區範疇,10.6,產品,ISO 14001
3062,建漢,N/A,111/1~111/12,N/A,111/1~111/12,13.7,111/1~111/12,N/A,N/A,N
3090,日電貿,N/A,母公司(新店廠辦),N/A,母公司(新店廠辦),4.59,母公司(新店廠辦),N/A,N/A,N
3092,鴻碩,N/A,合併財務報表之重要子公司-鴻碩蘇州公司,N/A,合併財務報表之重要子公司-鴻碩蘇州公司,60.74,合併財務報表之重要子公司-鴻碩蘇州公司,0.02,百萬元營業額,ISO 14001
3094,聯傑,N/A,母公司,N/A,母公司,7.22,母公司,0.02,百萬元營業額,N
3130,一零四,N/A,包含新店總公司,N/A,包含新店總公司,30.73,包含新店總公司,0.04,員工人數,N
3138,耀登,N/A,僅母公司,N/A,僅母公司,6231,僅母公司,54,人,N
3149,正達,N/A,母公司,N/A,母公司,822.59,母公司,0.98,百萬元營業額,ISO 14001
3164,景岳,N/A,"111年各月廢棄物總量(噸)
1月 6.4868
2月 4.2431
3月 9.2432
4月 11.1161
5月 7.5909
6月 4.0356
7月 3.4818
8月 4.2329
9月 0.5639
10月 0.6305
11月 4.2457
12月 8.6286",N/A,"111年各月廢棄物總量(噸)
1月 6.4868
2月 4.2431
3月 9.2432
4月 11.1161
5月 7.5909
6月 4.0356
7月 3.4818
8月 4.2329
9月 0.5639
10月 0.6305
11月 4.2457
12月 8.6286",64.5,"111年各月廢棄物總量(噸)
1月 6.4868
2月 4.2431
3月 9.2432
4月 11.1161
5月 7.5909
6月 4.0356
7月 3.4818
8月 4.2329
9月 0.5639
10月 0.6305
11月 4.2457
12月 8.6286",2.61,產品,N
3167,大量,0,僅母公司,60.9,僅母公司,60.9,僅母公司,N/A,N/A,N
3189,景碩,8522.3,母公司,5081.59,母公司,13603.89,母公司,0,產品,N
3209,全科,N/A,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,N/A,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,50.63,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,0,百萬元營業額,N
3229,晟鈦,58,合併財務報表之母子公司,78,合併財務報表之母子公司,136,合併財務報表之母子公司,0.17,百萬元營業額,ISO 14001
3231,緯創,1205.56,母公司及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠、昆山光電廠及馬來西亞廠),39097.73,母公司及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠、昆山光電廠及馬來西亞廠),40303.3,母公司及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠、昆山光電廠及馬來西亞廠),0.04,百萬元營業額,ISO 14001
3257,虹冠電,0,下腳料及其他廢棄材料,2.38,下腳料及其他廢棄材料,2.38,下腳料及其他廢棄材料,0,百萬元營業額,N
3266,昇陽,N/A,僅母公司,N/A,僅母公司,18924,僅母公司,0.28,員工人數67人,N
3296,勝德,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3305,昇貿,N/A,營運控制法,N/A,營運控制法,38.8,營運控制法,1.13,公噸/千元營業額,ISO 14001
3308,聯德,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3311,閎暉,14.82,本公司之子公司(旭榮電子(深圳)有限公司),23.31,本公司之子公司(旭榮電子(深圳)有限公司),38.13,本公司之子公司(旭榮電子(深圳)有限公司),0.19,新台幣百萬元營業額,N
3312,弘憶股,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3321,同泰,179.15,母公司,311.9,母公司,491.05,母公司,0.01,產品,N
3338,泰碩,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3346,麗清,2.52,母公司,20,母公司,22.52,母公司,N/A,N/A,ISO 14001
3356,奇偶,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3376,新日興,100.85,僅母公司,691.19,僅母公司,792.04,僅母公司,0.91,十萬元營收,N
3380,明泰,N/A,明泰科技新竹廠,N/A,明泰科技新竹廠,81.74,明泰科技新竹廠,0,百萬元營業額,N
3406,玉晶光,0,母公司,175.97,母公司,175.97,母公司,175.97,百萬元營業額,N
3413,京鼎,20.95,僅母公司,866.15,僅母公司,887.1,僅母公司,0.06,百萬元營業額,ISO 14001
3416,融程電,0.33,僅母公司,24.6,僅母公司,24.93,僅母公司,N/A,N/A,N
3419,譁裕,0,僅母公司,54,僅母公司,54,僅母公司,N/A,N/A,N
3432,台端,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3437,榮創,4.26,僅母公司,78.71,僅母公司,82.97,僅母公司,0.04,百萬元營業額,ISO 14001
3443,創意,1.04,新竹總部,1.54,新竹總部,2.58,新竹總部,0,百萬元營業額,N
3447,展達,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,267,包含合併財務報表之母子公司,0.04,百萬元營業額,ISO 14001
3450,聯鈞,N/A,母公司,N/A,母公司,35.43,母公司,N/A,N/A,N
3454,晶睿,0,168+192,32.37,168+192,32.37,168+192,N/A,N/A,N
3481,群創,20639,台灣母公司與大陸生產據點子公司的廢棄物總量,53096,台灣母公司與大陸生產據點子公司的廢棄物總量,73735,台灣母公司與大陸生產據點子公司的廢棄物總量,0.33,百萬元營業額,ISO 14001
3494,誠研,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,1.2,包含合併財務報表之母子公司,N/A,N/A,N
3501,維熹,6.27,合併財務報表之母子公司(不含美日子公司),90.42,合併財務報表之母子公司(不含美日子公司),96.69,合併財務報表之母子公司(不含美日子公司),0.02,百萬元營業額,N
3504,揚明光,N/A,僅母公司,N/A,僅母公司,81,僅母公司,N/A,N/A,N
3515,華擎,N/A,母公司,N/A,母公司,7.37,母公司,0.02,員工人均廢棄物量,N
3518,柏騰,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3528,安馳,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3530,晶相光,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3532,台勝科,1.96,僅母公司,9305.55,僅母公司,9307.51,僅母公司,0.57,百萬元營業額,N
3533,嘉澤,N/A,本公司及廣州、蘇州、中山子公司,N/A,本公司及廣州、蘇州、中山子公司,12710.08,本公司及廣州、蘇州、中山子公司,0.47,百萬元營業額,N
3535,晶彩科,0,僅母公司,22.2,僅母公司,22.2,僅母公司,0.02,百萬元營業額,N
3543,州巧,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3545,敦泰,N/A,台灣地區,N/A,台灣地區,3.47,台灣地區,0,百萬元營業額,N
3550,聯穎,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3557,嘉威,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3563,牧德,0,牧德科技股份有限公司,10,牧德科技股份有限公司,10,牧德科技股份有限公司,0,百萬元營業額,N
3576,聯合再生,1352.4,母公司(竹科廠、竹南廠及台南廠),2414,母公司(竹科廠、竹南廠及台南廠),3766.4,母公司(竹科廠、竹南廠及台南廠),0.23,百萬元營業額,N
3583,辛耘,N/A,新竹縣湖口鄉中華路16號,N/A,新竹縣湖口鄉中華路16號,314.45,新竹縣湖口鄉中華路16號,N/A,N/A,N
3588,通嘉,0.68,母公司(竹北及板橋office),2.4,母公司(竹北及板橋office),3.08,母公司(竹北及板橋office),0,百萬元營業額,N
3591,艾笛森,0.72,艾笛森中和所有廠區及子公司艾特中和廠區,7.19,艾笛森中和所有廠區及子公司艾特中和廠區,7.91,艾笛森中和所有廠區及子公司艾特中和廠區,0.03,百萬元營業額,N
3592,瑞鼎,N/A,母公司-瑞鼎科技,N/A,母公司-瑞鼎科技,32.55,母公司-瑞鼎科技,0,百萬元營業額,ISO 14001
3593,力銘,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3596,智易,121.46,台灣總部、中國生產中心及越南生產中心,990.84,台灣總部、中國生產中心及越南生產中心,1112.3,台灣總部、中國生產中心及越南生產中心,0.02,百萬元營業額,N
3605,宏致,2.46,此數據是上環保局網站申報的資料,20.4,此數據是上環保局網站申報的資料,22.86,此數據是上環保局網站申報的資料,N/A,N/A,N
3607,谷崧,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3617,碩天,0,僅母公司（碩天科技台北總部與台南工廠）,21.72,僅母公司（碩天科技台北總部與台南工廠）,21.72,僅母公司（碩天科技台北總部與台南工廠）,N/A,N/A,ISO 14064-1
3622,洋華,3.14,母公司,45.3,母公司,48.44,母公司,31.33,百萬元營業額,N
3645,達邁,8.34,母公司,11668.12,母公司,11676.46,母公司,6.43,百萬元營業額,ISO 14001
3652,精聯,0,僅母公司之文件紙張銷毀量及電子廢棄物數量,5.35,僅母公司之文件紙張銷毀量及電子廢棄物數量,5.35,僅母公司之文件紙張銷毀量及電子廢棄物數量,0.29,億營業額,N
3653,健策,749,母公司,676,母公司,1425,母公司,0.14,百萬元營業額,ISO 14001
3661,世芯-KY,N/A,新竹辦公室,N/A,新竹辦公室,1.35,新竹辦公室,N/A,N/A,N
3665,貿聯-KY,802.7,涵蓋集團33個生產據點: 昆山貿聯廠、昆山翔光廠、常州廠、常州BCNC廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加 坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、加州廠、密西根廠、德州廠、墨西哥廠、加拿大廠、塞爾維亞廠、斯洛伐克廠、德國廠、法國廠、捷克廠、義大利廠等。,6470.2,涵蓋集團33個生產據點: 昆山貿聯廠、昆山翔光廠、常州廠、常州BCNC廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加 坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、加州廠、密西根廠、德州廠、墨西哥廠、加拿大廠、塞爾維亞廠、斯洛伐克廠、德國廠、法國廠、捷克廠、義大利廠等。,7272.9,涵蓋集團33個生產據點: 昆山貿聯廠、昆山翔光廠、常州廠、常州BCNC廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加 坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、加州廠、密西根廠、德州廠、墨西哥廠、加拿大廠、塞爾維亞廠、斯洛伐克廠、德國廠、法國廠、捷克廠、義大利廠等。,N/A,N/A,N
3669,圓展,6.9,母公司,96.15,母公司,103.05,母公司,0.03,百萬元營業額,ISO 14001
3673,TPK-KY,355.09,包含合併財務報表之母子公司,7748.37,包含合併財務報表之母子公司,8103.46,包含合併財務報表之母子公司,0,千元營業額,ISO 14001
3679,新至陞,0,111.01~111.12,16.38,111.01~111.12,16.38,111.01~111.12,0.01,百萬元營業額,ISO 14001
3686,達能,0,包含合併財務報表之母子公司,0.01,包含合併財務報表之母子公司,0.01,包含合併財務報表之母子公司,0,百萬元營業額,N
3694,海華,10.95,上海子公司廠區,92.3,上海子公司廠區,103.25,上海子公司廠區,N/A,N/A,N
3701,大眾控,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3702,大聯大,N/A,"台灣地區統計範圍包含台北總部及林口倉庫，
海外地區統計範圍包含中國地區部份辦公室及香港、東莞倉庫",N/A,"台灣地區統計範圍包含台北總部及林口倉庫，
海外地區統計範圍包含中國地區部份辦公室及香港、東莞倉庫",225.82,"台灣地區統計範圍包含台北總部及林口倉庫，
海外地區統計範圍包含中國地區部份辦公室及香港、東莞倉庫",0.06,各據點員工合計數,依照確信準則3000號「非屬歷史性財務資訊查核或核閱之確信案件」進行有限確信驗證，指標揭露內容參照GRI 306-3
3703,欣陸,N/A,母公司及主要營運子公司,N/A,母公司及主要營運子公司,33513.3,母公司及主要營運子公司,1.04,百萬元營業額,ISO 14001，驗證範圍：鳳山、安平及淡水水資源回收中心
3704,合勤控,25.26,合勤投資控股股份有限公司、盟創科技股份有限公司、合勤科技股份有限公司、兆勤科技股份有限公司,674.84,合勤投資控股股份有限公司、盟創科技股份有限公司、合勤科技股份有限公司、兆勤科技股份有限公司,700.1,合勤投資控股股份有限公司、盟創科技股份有限公司、合勤科技股份有限公司、兆勤科技股份有限公司,0.03,百萬元營業額,ISO 14001
3705,永信,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
3706,神達,140.65,合併財務報表之母子公司，含台灣營運、研發中心及廠區；中國主要生產據點：廣東順達廠區/江蘇昆達廠區/江蘇璽達廠區；美國加州組裝廠區：MiTAC Information SystemsCorp.,2502.46,合併財務報表之母子公司，含台灣營運、研發中心及廠區；中國主要生產據點：廣東順達廠區/江蘇昆達廠區/江蘇璽達廠區；美國加州組裝廠區：MiTAC Information SystemsCorp.,2643.11,合併財務報表之母子公司，含台灣營運、研發中心及廠區；中國主要生產據點：廣東順達廠區/江蘇昆達廠區/江蘇璽達廠區；美國加州組裝廠區：MiTAC Information SystemsCorp.,0.06,百萬元營業額,N
3708,上緯投控,117.41,上緯興業股份有限公司、上偉碳纖複合材料股份有限公司、磁震科技開發股份有限公司,373.76,上緯興業股份有限公司、上偉碳纖複合材料股份有限公司、磁震科技開發股份有限公司,491.17,上緯興業股份有限公司、上偉碳纖複合材料股份有限公司、磁震科技開發股份有限公司,0.15,百萬元營業額,ISO 14001
3711,日月光投控,25418.89,日月光半導體製造股份有限公司(高雄廠、中壢廠、無錫廠、上海材料廠、上海月芯半導體、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、中工廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、惠州廠、墨西哥廠),49972.38,日月光半導體製造股份有限公司(高雄廠、中壢廠、無錫廠、上海材料廠、上海月芯半導體、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、中工廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、惠州廠、墨西哥廠),75391.27,日月光半導體製造股份有限公司(高雄廠、中壢廠、無錫廠、上海材料廠、上海月芯半導體、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、中工廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、惠州廠、墨西哥廠),1.16,公斤/千美金營收,ISO14001; GRI; SASB
3712,永崴投控,N/A,母公司,N/A,母公司,0,母公司,0,母公司為控股公司,N
3714,富采,9899.04,邊界主要為富采投資控股股份有限公司，且包含旗下主要子公司晶元光電(包含台灣各廠區據點新竹、苗栗、台中與台南)及其下大陸子公司晶品光電(常州)、晶宇光電(廈門)及江蘇璨揚光電，隆達電子及其大陸子公司達亮電子與晶成半導體,2105.63,邊界主要為富采投資控股股份有限公司，且包含旗下主要子公司晶元光電(包含台灣各廠區據點新竹、苗栗、台中與台南)及其下大陸子公司晶品光電(常州)、晶宇光電(廈門)及江蘇璨揚光電，隆達電子及其大陸子公司達亮電子與晶成半導體,12004.67,邊界主要為富采投資控股股份有限公司，且包含旗下主要子公司晶元光電(包含台灣各廠區據點新竹、苗栗、台中與台南)及其下大陸子公司晶品光電(常州)、晶宇光電(廈門)及江蘇璨揚光電，隆達電子及其大陸子公司達亮電子與晶成半導體,N/A,N/A,N
3715,定穎投控,41560,資料涵蓋範圍包含合併財務報表之母子公司,11689,資料涵蓋範圍包含合併財務報表之母子公司,53249,資料涵蓋範圍包含合併財務報表之母子公司,3.48,百萬元營業額,ISO 14001
4104,佳醫,0,僅母公司,18.95,僅母公司,18.95,僅母公司,0,仟元營業額,N
4106,雃博,0,"僅母公司(即土城廠區),因製程改變故已無有害廢棄物產生。",67.68,"僅母公司(即土城廠區),因製程改變故已無有害廢棄物產生。",67.68,"僅母公司(即土城廠區),因製程改變故已無有害廢棄物產生。",0.05,百萬元營業額,N
4108,懷特,0,台北公司及楊梅精製廠,6,台北公司及楊梅精製廠,6,台北公司及楊梅精製廠,N/A,N/A,N
4119,旭富,493.69,包含合併財務報表之母子公司,2277.27,包含合併財務報表之母子公司,2770.96,包含合併財務報表之母子公司,0.01,產品,N
4133,亞諾法,N/A,資料涵蓋範圍僅母公司。,N/A,資料涵蓋範圍僅母公司。,5.74,資料涵蓋範圍僅母公司。,N/A,N/A,N
4137,麗豐-KY,N/A,子公司微碩(上海)日用品有限公司,N/A,子公司微碩(上海)日用品有限公司,46.28,子公司微碩(上海)日用品有限公司,N/A,N/A,N
4142,國光生,N/A,僅母公司,N/A,僅母公司,531.15,僅母公司,0.24,百萬元營業額,ISO 14001
4148,全宇生技-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4155,訊映,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4164,承業醫,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,6.36,包含合併財務報表之母子公司,0,百萬元營業額,N
4190,佐登-KY,0.35,"台灣子公司:有害0.0171公噸/非有害40.6公噸
廣州子公司:有害0.332公噸/非有害3.31公噸",43.91,"台灣子公司:有害0.0171公噸/非有害40.6公噸
廣州子公司:有害0.332公噸/非有害3.31公噸",44.26,"台灣子公司:有害0.0171公噸/非有害40.6公噸
廣州子公司:有害0.332公噸/非有害3.31公噸",N/A,N/A,N
4306,炎洲,N/A,台灣廠區,N/A,台灣廠區,12397.91,台灣廠區,0.84,百萬元營業額,N
4414,如興,12.6,中國常州廠區與柬埔寨廠區,635.51,中國常州廠區與柬埔寨廠區,648.11,中國常州廠區與柬埔寨廠區,N/A,N/A,N
4426,利勤,0,2022年1-12月輸入能源分析,483.41,2022年1-12月輸入能源分析,483.41,2022年1-12月輸入能源分析,0.13,產品,ISO 14001
4438,廣越,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4439,冠星-KY,4013.8,TOP SPORTS TEXTILE LTD.,1031.82,TOP SPORTS TEXTILE LTD.,5045.62,TOP SPORTS TEXTILE LTD.,0.31,產品,EMeRet
4440,宜新實業,0,垃圾-彰化廠/台北辦公室/宿舍,44.66,垃圾-彰化廠/台北辦公室/宿舍,44.66,垃圾-彰化廠/台北辦公室/宿舍,N/A,N/A,N
4526,東台,0,東台精機股份有限公司第一廠,66.83,東台精機股份有限公司第一廠,66.83,東台精機股份有限公司第一廠,0.01,產品,N
4532,瑞智,0,僅母公司,357.2,僅母公司,357.2,僅母公司,0.04,百萬元營業額,N
4536,拓凱,2,本公司,124,本公司,126,本公司,N/A,N/A,N
4540,全球傳動,0,111年度,133.53,111年度,133.53,111年度,3.9,百萬元營業額,N
4545,銘鈺,176,母公司,280,母公司,456,母公司,0.38,百萬元營業額,N
4551,智伸科,583.48,包含合併財務報表之母子公司,1648.99,包含合併財務報表之母子公司,2232.47,包含合併財務報表之母子公司,0,產品,ISO 14001
4552,力達-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4555,氣立,0,僅母公司,35,僅母公司,35,僅母公司,0.05,百萬元營業額,ISO 9001 及 ISO14001
4557,永新-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4560,強信-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4562,穎漢,0,111年度,20.3,111年度,20.3,111年度,N/A,N/A,N
4564,元翎,7.26,本公司及重要子公司,394.84,本公司及重要子公司,402.1,本公司及重要子公司,N/A,N/A,N
4566,時碩工業,N/A,母公司,N/A,母公司,358.64,母公司,0.15,百萬元營業額,ISO 14064-1
4571,鈞興-KY,65.75,主要生產子公司珠海鈞興及越南鈞興,601.4,主要生產子公司珠海鈞興及越南鈞興,667.15,主要生產子公司珠海鈞興及越南鈞興,0,千元營業額,N
4572,駐龍,0,合併財務報表之母子公司,20.68,合併財務報表之母子公司,20.68,合併財務報表之母子公司,0.03,百萬元營業額,N
4576,大銀微系統,0.88,母公司之總部及二廠,281.31,母公司之總部及二廠,282.19,母公司之總部及二廠,0.21,千小時總經歷工時,ISO 14001
4581,光隆精密-KY,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,52.92,包含合併財務報表之母子公司,0.05,百萬元營業額,N
4583,台灣精銳,N/A,母公司,N/A,母公司,209.21,母公司,0,千元營業額,ISO9001、ISO14001
4720,德淵,26.01,廢棄物量係以母公司計算；排放密集度單位係以合併財務報表百萬營業額計算。,49.87,廢棄物量係以母公司計算；排放密集度單位係以合併財務報表百萬營業額計算。,75.88,廢棄物量係以母公司計算；排放密集度單位係以合併財務報表百萬營業額計算。,0.02,百萬元營業額,N
4722,國精化,275.11,母公司,5333.72,母公司,5608.83,母公司,N/A,N/A,ISO 14001
4736,泰博,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4737,華廣,4.8,母公司,57.92,母公司,62.72,母公司,N/A,N/A,N
4739,康普,0,康普集團,480.65,康普集團,480.65,康普集團,N/A,N/A,ISO 14001
4746,台耀,61.04,母公司,1093.62,母公司,1154.66,母公司,0.3,百萬元營業額,N
4755,三福化,860.75,僅母公司(善化廠、柳科廠、高雄廠),236.75,僅母公司(善化廠、柳科廠、高雄廠),1097.5,僅母公司(善化廠、柳科廠、高雄廠),0,營業額；廢棄物量 / 仟元,ISO 14064-1 溫室氣體盤查標準、確信準則公報第一號
4763,材料-KY,705.63,合併財務報表之母子公司,627.81,合併財務報表之母子公司,1333.44,合併財務報表之母子公司,0,營業額(仟元單位),N
4764,雙鍵,4.56,母公司,51.55,母公司,56.11,母公司,0.02,百萬元營業額,N
4766,南寶,711,僅母公司,972,僅母公司,1683,僅母公司,0.27,百萬元營業額,N
4770,上品,0,僅母公司,13.56,僅母公司,13.56,僅母公司,0,百萬元營業額,N
4807,日成-KY,9567,2022年度,128546,2022年度,138113,2022年度,N/A,N/A,N
4904,遠傳,N/A,母公司及新世紀資通、和宇寬頻及全虹等3家子公司,N/A,母公司及新世紀資通、和宇寬頻及全虹等3家子公司,983.97,母公司及新世紀資通、和宇寬頻及全虹等3家子公司,0.01,百萬元營業額,ISAE3000確信標準
4906,正文,78.63,台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,1262.46,台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,1341.09,台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,0,仟元營業額,ISO 14001
4912,聯德控股-KY,42,重要子公司聯德精密材料(中國)股份有限公司,610,重要子公司聯德精密材料(中國)股份有限公司,652,重要子公司聯德精密材料(中國)股份有限公司,5.2,產品,N
4915,致伸,91.55,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,2575.18,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,2666.73,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,0.03,百萬元營業額,ISO 14001
4916,事欣科,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4919,新唐,529,僅母公司,284,僅母公司,813,僅母公司,80,公克/層-晶圓光罩,ISO 14001
4927,泰鼎-KY,11807.48,包含合併財務報表之母子公司,3986.83,包含合併財務報表之母子公司,15794.32,包含合併財務報表之母子公司,1.06,百萬元營業額,ISO 14001
4930,燦星網,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4934,太極,N/A,母公司及越南子公司,N/A,母公司及越南子公司,2.84,母公司及越南子公司,2.84,每位員工,ISO 14001
4935,茂林-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4938,和碩,1778.43,和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,57290.27,和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,59068.7,和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,0.05,百萬元營業額,ISO 14001
4942,嘉彰,0,111年度廢棄物量統計,1087.02,111年度廢棄物量統計,1087.02,111年度廢棄物量統計,0.48,百萬元營業額,N
4943,康控-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4952,凌通,N/A,母公司,N/A,母公司,13.62,母公司,0,百萬元營業額,N
4956,光鋐,186.78,111年01月~111年12月,269.29,111年01月~111年12月,456.07,111年01月~111年12月,N/A,N/A,N
4958,臻鼎-KY,52907,大陸園區與台灣園區,27402,大陸園區與台灣園區,80309,大陸園區與台灣園區,0.47,百萬元營業額,UL2799 Zero Waste to Landfill
4960,誠美材,903,僅母公司,3111,僅母公司,4014,僅母公司,0.13,產能(仟米平方),ISO 14001
